CustomerID,idade,sexo,tempo_como_cliente,frequencia_uso,ligacoes_callcenter,dias_atraso,assinatura,duracao_contrato,total_gasto,meses_ultima_interacao,cancelou
53050.0,60.0,Male,46.0,20.0,4.0,4.0,Premium,Monthly,527.0,20.0,1.0
227408.0,51.0,Female,10.0,4.0,8.0,16.0,Standard,Monthly,431.18,16.0,1.0
145222.0,34.0,Female,44.0,24.0,4.0,16.0,Premium,Annual,992.0,8.0,1.0
433759.0,29.0,Male,54.0,13.0,2.0,13.0,Basic,Quarterly,672.41,28.0,0.0
74040.0,36.0,Male,57.0,26.0,0.0,9.0,Premium,Quarterly,284.0,19.0,1.0
211517.0,58.0,Male,25.0,27.0,5.0,1.0,Basic,Quarterly,301.1,11.0,1.0
176490.0,50.0,Male,39.0,15.0,10.0,25.0,Standard,Quarterly,266.0,29.0,1.0
164012.0,37.0,Female,17.0,18.0,3.0,0.0,Standard,Annual,167.0,7.0,1.0
29026.0,53.0,Male,30.0,13.0,4.0,4.0,Premium,Annual,751.0,23.0,1.0
384825.0,39.0,Male,21.0,21.0,0.0,18.0,Premium,Annual,985.91,10.0,0.0
238344.0,49.0,Female,50.0,23.0,10.0,3.0,Basic,Annual,818.42,28.0,1.0
401284.0,35.0,Female,57.0,26.0,2.0,1.0,Standard,Annual,931.25,10.0,0.0
129486.0,60.0,Male,54.0,22.0,10.0,7.0,Premium,Monthly,346.0,11.0,1.0
72263.0,31.0,Female,16.0,19.0,10.0,24.0,Premium,Annual,449.0,11.0,1.0
287302.0,23.0,Male,46.0,7.0,1.0,16.0,Standard,Annual,522.23,11.0,0.0
327790.0,39.0,Female,56.0,20.0,2.0,5.0,Premium,Annual,886.07,12.0,0.0
443820.0,42.0,Female,30.0,30.0,0.0,1.0,Basic,Quarterly,768.69,1.0,0.0
149464.0,45.0,Female,27.0,24.0,2.0,20.0,Premium,Monthly,197.0,18.0,1.0
15801.0,37.0,Female,5.0,8.0,2.0,5.0,Premium,Quarterly,916.0,20.0,1.0
117296.0,56.0,Female,31.0,22.0,10.0,25.0,Standard,Quarterly,723.0,24.0,1.0
123376.0,31.0,Male,36.0,7.0,8.0,28.0,Basic,Quarterly,893.0,11.0,1.0
389538.0,39.0,Male,49.0,16.0,2.0,6.0,Standard,Annual,981.13,26.0,0.0
74945.0,40.0,Male,21.0,16.0,1.0,28.0,Basic,Annual,589.0,20.0,1.0
422248.0,50.0,Male,3.0,12.0,3.0,2.0,Standard,Quarterly,678.88,8.0,0.0
95408.0,21.0,Female,6.0,7.0,2.0,16.0,Basic,Quarterly,185.0,7.0,1.0
155176.0,47.0,Female,41.0,22.0,8.0,2.0,Premium,Monthly,447.0,26.0,1.0
165475.0,60.0,Male,3.0,20.0,6.0,16.0,Premium,Monthly,376.0,30.0,1.0
115655.0,44.0,Female,17.0,19.0,6.0,28.0,Premium,Quarterly,232.0,2.0,1.0
224250.0,22.0,Male,48.0,16.0,1.0,29.0,Premium,Monthly,127.14,29.0,1.0
197346.0,49.0,Female,15.0,17.0,8.0,24.0,Premium,Annual,656.0,9.0,1.0
100897.0,27.0,Male,53.0,6.0,6.0,24.0,Basic,Annual,636.0,7.0,1.0
282755.0,45.0,Male,50.0,26.0,2.0,11.0,Basic,Annual,515.77,10.0,0.0
367027.0,25.0,Male,55.0,16.0,1.0,0.0,Basic,Quarterly,764.08,21.0,0.0
435111.0,40.0,Male,29.0,1.0,4.0,16.0,Premium,Annual,762.37,9.0,0.0
112555.0,45.0,Female,2.0,1.0,5.0,24.0,Standard,Monthly,147.0,2.0,1.0
262284.0,46.0,Male,35.0,13.0,2.0,1.0,Basic,Quarterly,913.69,17.0,0.0
96828.0,31.0,Male,18.0,17.0,9.0,24.0,Standard,Annual,603.0,26.0,1.0
384536.0,24.0,Male,29.0,20.0,1.0,1.0,Standard,Quarterly,904.16,8.0,0.0
32617.0,38.0,Female,24.0,3.0,5.0,15.0,Premium,Monthly,923.0,3.0,1.0
199187.0,53.0,Male,11.0,21.0,9.0,20.0,Standard,Monthly,986.0,29.0,1.0
398272.0,27.0,Male,52.0,14.0,1.0,16.0,Standard,Annual,887.32,7.0,0.0
225557.0,40.0,Female,57.0,17.0,4.0,14.0,Premium,Quarterly,268.25,19.0,1.0
225521.0,37.0,Male,54.0,30.0,9.0,5.0,Standard,Annual,476.59,3.0,1.0
230452.0,65.0,Female,52.0,6.0,1.0,0.0,Premium,Quarterly,950.77,28.0,1.0
226989.0,61.0,Female,55.0,8.0,10.0,16.0,Standard,Monthly,404.28,3.0,1.0
399003.0,23.0,Male,57.0,6.0,2.0,16.0,Premium,Quarterly,988.97,14.0,0.0
41404.0,34.0,Female,23.0,1.0,10.0,21.0,Standard,Annual,266.0,4.0,1.0
417703.0,47.0,Female,58.0,6.0,2.0,1.0,Basic,Quarterly,527.14,8.0,0.0
195336.0,39.0,Female,50.0,20.0,2.0,29.0,Premium,Annual,876.0,24.0,1.0
18739.0,59.0,Male,26.0,11.0,2.0,5.0,Standard,Annual,284.0,10.0,1.0
223940.0,42.0,Female,29.0,23.0,6.0,4.0,Standard,Monthly,670.51,30.0,1.0
196190.0,36.0,Male,50.0,28.0,7.0,20.0,Basic,Quarterly,313.0,29.0,1.0
147680.0,28.0,Male,5.0,11.0,8.0,30.0,Standard,Monthly,384.0,27.0,1.0
48585.0,29.0,Male,54.0,7.0,0.0,11.0,Premium,Monthly,683.0,17.0,1.0
446639.0,38.0,Male,22.0,24.0,2.0,7.0,Standard,Quarterly,849.87,13.0,0.0
81062.0,45.0,Female,33.0,17.0,1.0,11.0,Basic,Annual,343.0,15.0,1.0
171750.0,37.0,Female,17.0,6.0,1.0,10.0,Premium,Quarterly,356.0,29.0,1.0
136758.0,22.0,Male,16.0,2.0,2.0,27.0,Basic,Monthly,819.0,7.0,1.0
405237.0,34.0,Female,46.0,13.0,0.0,9.0,Basic,Quarterly,664.55,9.0,0.0
206061.0,18.0,Female,37.0,26.0,0.0,29.0,Premium,Annual,351.52,13.0,1.0
342350.0,45.0,Male,53.0,3.0,4.0,7.0,Standard,Quarterly,746.22,28.0,0.0
283640.0,42.0,Male,24.0,30.0,2.0,12.0,Standard,Quarterly,764.75,12.0,0.0
230796.0,43.0,Male,11.0,26.0,2.0,30.0,Premium,Quarterly,823.45,27.0,1.0
53252.0,18.0,Male,58.0,15.0,4.0,19.0,Basic,Quarterly,170.0,22.0,1.0
157685.0,24.0,Female,34.0,29.0,2.0,22.0,Standard,Annual,753.0,18.0,1.0
109841.0,41.0,Female,4.0,22.0,2.0,30.0,Standard,Quarterly,578.0,7.0,1.0
108107.0,58.0,Male,18.0,26.0,1.0,30.0,Standard,Quarterly,470.0,26.0,1.0
405023.0,35.0,Male,22.0,18.0,0.0,16.0,Premium,Quarterly,948.58,8.0,0.0
80545.0,39.0,Female,43.0,25.0,7.0,1.0,Standard,Quarterly,718.0,26.0,1.0
99551.0,60.0,Female,40.0,24.0,6.0,21.0,Basic,Quarterly,640.0,10.0,1.0
356293.0,47.0,Female,13.0,10.0,2.0,19.0,Standard,Quarterly,858.57,5.0,0.0
153113.0,62.0,Male,47.0,24.0,2.0,2.0,Premium,Quarterly,810.0,7.0,1.0
390414.0,31.0,Male,14.0,21.0,0.0,6.0,Standard,Quarterly,502.19,28.0,0.0
293974.0,19.0,Male,59.0,25.0,0.0,15.0,Premium,Quarterly,845.5,30.0,0.0
31255.0,48.0,Female,3.0,9.0,1.0,20.0,Standard,Annual,525.0,29.0,1.0
440744.0,40.0,Male,18.0,25.0,3.0,5.0,Premium,Annual,767.68,23.0,0.0
52299.0,21.0,Male,4.0,2.0,8.0,5.0,Premium,Quarterly,428.0,17.0,1.0
165521.0,30.0,Female,17.0,2.0,7.0,3.0,Standard,Quarterly,746.0,9.0,1.0
399227.0,35.0,Male,40.0,27.0,0.0,9.0,Standard,Annual,602.31,1.0,0.0
86707.0,45.0,Male,59.0,14.0,8.0,23.0,Basic,Quarterly,675.0,24.0,1.0
299915.0,37.0,Female,31.0,18.0,3.0,5.0,Standard,Quarterly,773.35,10.0,0.0
417237.0,31.0,Male,44.0,16.0,1.0,12.0,Basic,Quarterly,531.82,20.0,0.0
216447.0,19.0,Female,13.0,7.0,2.0,11.0,Standard,Annual,176.72,12.0,1.0
35863.0,42.0,Female,22.0,2.0,6.0,23.0,Basic,Quarterly,512.0,9.0,1.0
405012.0,39.0,Female,45.0,1.0,2.0,7.0,Standard,Quarterly,701.24,9.0,0.0
161234.0,46.0,Male,31.0,23.0,0.0,25.0,Premium,Monthly,644.0,2.0,1.0
303680.0,28.0,Male,17.0,10.0,1.0,13.0,Basic,Quarterly,696.08,10.0,0.0
248777.0,60.0,Female,17.0,18.0,0.0,29.0,Standard,Annual,729.77,26.0,1.0
388946.0,35.0,Female,28.0,20.0,0.0,16.0,Standard,Quarterly,783.1,4.0,0.0
79273.0,54.0,Female,57.0,6.0,9.0,13.0,Premium,Quarterly,639.0,17.0,1.0
64519.0,35.0,Female,15.0,15.0,0.0,0.0,Basic,Quarterly,989.0,20.0,1.0
28347.0,62.0,Male,54.0,14.0,6.0,10.0,Standard,Annual,181.0,26.0,1.0
417897.0,45.0,Female,42.0,4.0,4.0,9.0,Basic,Annual,803.95,3.0,0.0
83698.0,52.0,Male,31.0,22.0,4.0,4.0,Basic,Annual,869.0,6.0,1.0
202761.0,58.0,Male,23.0,21.0,5.0,14.0,Standard,Quarterly,584.0,10.0,1.0
350559.0,20.0,Male,44.0,23.0,2.0,7.0,Standard,Annual,716.51,15.0,0.0
284215.0,38.0,Male,49.0,7.0,2.0,8.0,Basic,Annual,702.72,28.0,0.0
240879.0,43.0,Female,25.0,14.0,6.0,11.0,Premium,Monthly,760.1,4.0,1.0
208243.0,31.0,Male,45.0,29.0,0.0,29.0,Standard,Monthly,698.34,8.0,1.0
433947.0,33.0,Male,55.0,27.0,1.0,17.0,Standard,Quarterly,910.45,27.0,0.0
34877.0,50.0,Male,43.0,6.0,0.0,16.0,Standard,Annual,308.0,9.0,1.0
56619.0,19.0,Male,41.0,17.0,3.0,4.0,Basic,Quarterly,655.0,29.0,1.0
387726.0,35.0,Female,55.0,20.0,1.0,12.0,Premium,Quarterly,843.76,11.0,0.0
302043.0,21.0,Male,6.0,2.0,0.0,14.0,Basic,Annual,686.37,16.0,0.0
309325.0,40.0,Female,52.0,12.0,2.0,11.0,Standard,Quarterly,761.15,11.0,0.0
25729.0,39.0,Male,47.0,16.0,8.0,14.0,Basic,Monthly,765.0,4.0,1.0
172916.0,65.0,Male,1.0,19.0,5.0,10.0,Basic,Quarterly,696.0,14.0,1.0
373422.0,29.0,Male,3.0,10.0,0.0,7.0,Premium,Annual,800.32,8.0,0.0
41662.0,40.0,Male,2.0,29.0,3.0,1.0,Premium,Quarterly,453.0,19.0,1.0
234081.0,34.0,Female,20.0,29.0,2.0,24.0,Premium,Annual,601.88,1.0,1.0
183538.0,38.0,Male,7.0,28.0,8.0,0.0,Basic,Quarterly,753.0,20.0,1.0
262800.0,33.0,Male,37.0,2.0,1.0,8.0,Standard,Quarterly,517.27,28.0,0.0
443511.0,24.0,Male,9.0,30.0,0.0,7.0,Standard,Annual,589.06,20.0,0.0
307920.0,38.0,Female,33.0,19.0,3.0,5.0,Basic,Annual,623.29,8.0,0.0
377983.0,50.0,Male,7.0,15.0,3.0,0.0,Basic,Quarterly,891.88,29.0,0.0
35743.0,28.0,Female,31.0,17.0,5.0,27.0,Premium,Quarterly,951.0,21.0,1.0
33256.0,43.0,Female,32.0,15.0,6.0,0.0,Premium,Monthly,215.0,21.0,1.0
2354.0,46.0,Male,8.0,13.0,2.0,20.0,Basic,Monthly,469.0,19.0,1.0
360276.0,46.0,Male,25.0,15.0,2.0,2.0,Standard,Annual,943.17,3.0,0.0
6913.0,48.0,Male,47.0,6.0,0.0,0.0,Basic,Quarterly,723.0,19.0,0.0
347524.0,30.0,Male,44.0,21.0,2.0,3.0,Standard,Annual,762.88,19.0,0.0
73102.0,57.0,Female,26.0,8.0,9.0,24.0,Standard,Monthly,590.0,4.0,1.0
290401.0,34.0,Female,15.0,14.0,2.0,8.0,Standard,Annual,835.83,2.0,0.0
129607.0,38.0,Female,1.0,19.0,5.0,13.0,Standard,Quarterly,366.0,20.0,1.0
202575.0,43.0,Male,24.0,15.0,9.0,28.0,Basic,Monthly,913.0,10.0,1.0
178653.0,56.0,Male,24.0,1.0,7.0,4.0,Standard,Annual,380.0,7.0,1.0
106786.0,24.0,Female,24.0,14.0,8.0,16.0,Standard,Quarterly,103.0,28.0,1.0
145731.0,54.0,Female,5.0,25.0,4.0,24.0,Basic,Monthly,411.0,5.0,1.0
133858.0,35.0,Male,18.0,11.0,10.0,13.0,Premium,Annual,510.0,15.0,1.0
42365.0,23.0,Female,18.0,21.0,5.0,16.0,Premium,Quarterly,284.0,13.0,1.0
292576.0,26.0,Male,25.0,5.0,1.0,14.0,Premium,Quarterly,854.11,4.0,0.0
255045.0,30.0,Female,13.0,19.0,7.0,4.0,Basic,Annual,368.46,8.0,1.0
193289.0,61.0,Male,23.0,5.0,2.0,17.0,Premium,Annual,323.0,12.0,1.0
153870.0,43.0,Male,16.0,16.0,6.0,19.0,Basic,Quarterly,208.0,30.0,1.0
287677.0,34.0,Male,2.0,28.0,0.0,19.0,Standard,Quarterly,584.05,13.0,0.0
252883.0,57.0,Female,5.0,15.0,1.0,14.0,Premium,Monthly,617.23,5.0,1.0
429773.0,49.0,Male,48.0,28.0,0.0,5.0,Basic,Annual,541.4,30.0,0.0
264251.0,39.0,Male,6.0,3.0,0.0,7.0,Standard,Annual,985.42,18.0,0.0
369669.0,33.0,Male,22.0,17.0,3.0,18.0,Basic,Annual,782.81,4.0,0.0
168012.0,55.0,Male,25.0,30.0,9.0,7.0,Standard,Annual,439.0,1.0,1.0
412048.0,22.0,Female,40.0,1.0,2.0,11.0,Premium,Quarterly,641.57,2.0,0.0
354358.0,50.0,Male,27.0,17.0,1.0,7.0,Standard,Annual,843.74,7.0,0.0
375856.0,23.0,Female,33.0,8.0,2.0,7.0,Basic,Quarterly,523.53,14.0,0.0
17682.0,54.0,Male,11.0,6.0,7.0,30.0,Basic,Annual,217.0,8.0,1.0
148890.0,48.0,Male,7.0,18.0,8.0,22.0,Premium,Monthly,481.0,7.0,1.0
155648.0,65.0,Female,44.0,25.0,10.0,18.0,Premium,Quarterly,683.0,22.0,1.0
66997.0,50.0,Male,50.0,22.0,9.0,17.0,Premium,Annual,153.0,6.0,1.0
209985.0,22.0,Male,1.0,18.0,5.0,29.0,Basic,Monthly,636.17,4.0,1.0
9031.0,47.0,Female,11.0,14.0,0.0,26.0,Standard,Annual,533.0,10.0,1.0
199433.0,38.0,Male,50.0,2.0,4.0,23.0,Standard,Quarterly,360.0,4.0,1.0
168595.0,18.0,Female,25.0,6.0,6.0,10.0,Standard,Quarterly,632.0,9.0,1.0
183245.0,51.0,Male,54.0,28.0,2.0,25.0,Basic,Annual,270.0,8.0,1.0
191304.0,52.0,Male,40.0,19.0,1.0,10.0,Basic,Annual,251.0,9.0,1.0
311970.0,42.0,Female,7.0,21.0,2.0,8.0,Standard,Quarterly,564.13,12.0,0.0
103529.0,35.0,Female,54.0,15.0,10.0,18.0,Standard,Quarterly,314.0,5.0,1.0
396583.0,35.0,Female,22.0,25.0,0.0,0.0,Basic,Quarterly,663.61,4.0,0.0
75772.0,54.0,Female,58.0,3.0,0.0,24.0,Premium,Quarterly,776.0,9.0,1.0
22218.0,21.0,Female,3.0,24.0,10.0,20.0,Premium,Monthly,859.0,18.0,1.0
313656.0,39.0,Female,54.0,25.0,0.0,3.0,Premium,Annual,907.99,2.0,0.0
272524.0,45.0,Female,9.0,15.0,1.0,6.0,Basic,Annual,944.39,6.0,0.0
144150.0,25.0,Female,55.0,19.0,5.0,23.0,Standard,Quarterly,374.0,20.0,1.0
4648.0,27.0,Female,50.0,22.0,5.0,1.0,Standard,Monthly,374.0,9.0,1.0
152822.0,65.0,Male,15.0,30.0,5.0,21.0,Basic,Annual,475.0,7.0,1.0
6099.0,31.0,Male,18.0,3.0,4.0,22.0,Premium,Quarterly,279.0,15.0,1.0
380414.0,24.0,Male,23.0,13.0,1.0,17.0,Basic,Annual,616.52,6.0,0.0
144973.0,21.0,Male,7.0,1.0,1.0,21.0,Basic,Quarterly,573.0,28.0,1.0
179440.0,63.0,Female,1.0,3.0,10.0,26.0,Standard,Quarterly,661.0,19.0,1.0
250885.0,65.0,Male,38.0,11.0,3.0,2.0,Basic,Annual,636.6,18.0,1.0
419065.0,43.0,Female,41.0,20.0,0.0,20.0,Premium,Annual,650.21,7.0,0.0
15816.0,65.0,Male,26.0,10.0,0.0,14.0,Premium,Monthly,642.0,22.0,1.0
396174.0,40.0,Male,41.0,2.0,3.0,10.0,Basic,Quarterly,983.55,10.0,0.0
89392.0,27.0,Male,7.0,14.0,7.0,3.0,Standard,Annual,877.0,15.0,1.0
207626.0,43.0,Female,52.0,25.0,1.0,21.0,Standard,Monthly,457.35,8.0,1.0
297483.0,39.0,Male,8.0,11.0,0.0,15.0,Premium,Annual,636.19,26.0,0.0
107066.0,56.0,Female,47.0,7.0,7.0,20.0,Standard,Quarterly,869.0,1.0,1.0
21286.0,64.0,Female,26.0,7.0,7.0,15.0,Standard,Quarterly,674.0,16.0,1.0
357923.0,19.0,Male,34.0,9.0,1.0,12.0,Premium,Annual,903.33,27.0,0.0
29712.0,61.0,Female,4.0,7.0,10.0,20.0,Standard,Quarterly,656.0,28.0,1.0
291962.0,33.0,Male,54.0,24.0,1.0,17.0,Standard,Annual,992.64,29.0,0.0
135524.0,55.0,Male,5.0,9.0,7.0,15.0,Premium,Annual,295.0,18.0,1.0
72955.0,44.0,Female,23.0,18.0,10.0,16.0,Premium,Monthly,527.0,18.0,1.0
435768.0,21.0,Female,16.0,21.0,1.0,6.0,Basic,Annual,831.42,15.0,0.0
107965.0,49.0,Female,50.0,14.0,10.0,16.0,Standard,Monthly,271.0,3.0,1.0
138735.0,29.0,Female,1.0,25.0,7.0,9.0,Standard,Annual,638.0,22.0,1.0
343239.0,38.0,Female,27.0,25.0,2.0,8.0,Standard,Quarterly,943.02,8.0,0.0
236506.0,39.0,Male,14.0,1.0,1.0,5.0,Standard,Monthly,720.66,30.0,1.0
282022.0,49.0,Male,19.0,10.0,4.0,12.0,Standard,Quarterly,707.98,18.0,0.0
278825.0,28.0,Male,42.0,16.0,2.0,19.0,Basic,Annual,780.59,12.0,0.0
135353.0,50.0,Male,53.0,1.0,8.0,23.0,Standard,Annual,806.0,19.0,1.0
126605.0,61.0,Male,58.0,15.0,6.0,24.0,Premium,Monthly,331.0,3.0,1.0
277439.0,29.0,Male,27.0,14.0,1.0,13.0,Premium,Quarterly,576.02,14.0,0.0
443718.0,24.0,Male,26.0,20.0,2.0,1.0,Premium,Quarterly,673.17,16.0,0.0
256583.0,44.0,Female,20.0,15.0,3.0,29.0,Standard,Quarterly,576.04,20.0,1.0
293121.0,43.0,Female,60.0,17.0,0.0,7.0,Basic,Quarterly,555.5,4.0,0.0
127486.0,60.0,Male,3.0,18.0,4.0,17.0,Premium,Monthly,187.0,28.0,1.0
17545.0,21.0,Female,24.0,4.0,9.0,11.0,Premium,Annual,939.0,7.0,1.0
371571.0,43.0,Female,33.0,13.0,1.0,11.0,Standard,Annual,654.64,8.0,0.0
91101.0,52.0,Female,4.0,7.0,7.0,8.0,Basic,Quarterly,456.0,25.0,1.0
329365.0,30.0,Male,36.0,21.0,2.0,14.0,Standard,Annual,902.54,11.0,0.0
341699.0,20.0,Male,34.0,10.0,1.0,11.0,Standard,Quarterly,701.56,17.0,0.0
420161.0,20.0,Male,53.0,9.0,2.0,13.0,Standard,Annual,676.59,14.0,0.0
400010.0,43.0,Male,5.0,14.0,0.0,3.0,Standard,Annual,725.63,12.0,0.0
77281.0,37.0,Female,26.0,14.0,10.0,1.0,Standard,Monthly,465.0,28.0,1.0
287940.0,28.0,Male,52.0,4.0,0.0,11.0,Standard,Annual,846.06,28.0,0.0
332275.0,32.0,Female,44.0,16.0,1.0,13.0,Premium,Annual,870.37,10.0,0.0
445716.0,25.0,Female,16.0,30.0,1.0,8.0,Standard,Annual,915.4,1.0,0.0
189674.0,61.0,Female,3.0,2.0,8.0,12.0,Basic,Annual,654.0,25.0,1.0
428873.0,25.0,Male,57.0,17.0,2.0,12.0,Premium,Quarterly,598.63,19.0,0.0
1522.0,21.0,Female,54.0,25.0,4.0,18.0,Premium,Monthly,592.0,11.0,1.0
154052.0,46.0,Male,45.0,30.0,10.0,21.0,Standard,Quarterly,705.0,17.0,1.0
330757.0,45.0,Male,40.0,2.0,1.0,2.0,Standard,Annual,985.4,16.0,0.0
36520.0,29.0,Female,28.0,6.0,5.0,2.0,Premium,Quarterly,348.0,22.0,1.0
403242.0,42.0,Male,28.0,7.0,1.0,13.0,Premium,Quarterly,951.82,11.0,0.0
93179.0,31.0,Male,23.0,23.0,10.0,12.0,Premium,Annual,182.0,22.0,1.0
375060.0,36.0,Male,45.0,7.0,3.0,14.0,Standard,Annual,888.67,28.0,0.0
405255.0,46.0,Female,57.0,26.0,0.0,7.0,Premium,Annual,536.42,13.0,0.0
79143.0,47.0,Female,2.0,12.0,10.0,16.0,Standard,Monthly,403.0,1.0,1.0
97907.0,21.0,Male,32.0,22.0,1.0,4.0,Standard,Monthly,791.0,17.0,1.0
78051.0,26.0,Female,49.0,11.0,7.0,27.0,Standard,Monthly,855.0,27.0,1.0
383076.0,49.0,Male,44.0,4.0,1.0,5.0,Basic,Annual,707.16,25.0,0.0
340286.0,19.0,Male,48.0,27.0,0.0,9.0,Basic,Annual,876.48,28.0,0.0
409054.0,50.0,Male,23.0,16.0,5.0,6.0,Premium,Quarterly,972.42,26.0,0.0
68318.0,40.0,Female,14.0,10.0,9.0,29.0,Standard,Quarterly,671.0,20.0,1.0
107980.0,53.0,Female,38.0,22.0,7.0,27.0,Premium,Quarterly,737.0,30.0,1.0
102272.0,57.0,Male,18.0,8.0,8.0,29.0,Standard,Quarterly,488.0,5.0,1.0
153818.0,36.0,Female,27.0,10.0,0.0,13.0,Basic,Quarterly,591.0,13.0,0.0
102404.0,18.0,Female,9.0,20.0,4.0,13.0,Premium,Annual,212.0,25.0,1.0
241049.0,41.0,Female,55.0,16.0,4.0,17.0,Standard,Monthly,962.54,20.0,1.0
30498.0,39.0,Female,54.0,21.0,3.0,12.0,Basic,Quarterly,503.0,28.0,1.0
117838.0,49.0,Male,4.0,11.0,1.0,1.0,Basic,Monthly,174.0,3.0,1.0
446744.0,24.0,Male,17.0,14.0,1.0,5.0,Basic,Annual,548.53,22.0,0.0
352781.0,23.0,Male,43.0,7.0,1.0,6.0,Basic,Annual,991.97,15.0,0.0
198325.0,55.0,Female,53.0,24.0,1.0,28.0,Standard,Quarterly,958.0,13.0,1.0
86838.0,51.0,Female,41.0,10.0,2.0,21.0,Standard,Monthly,687.0,5.0,1.0
1117.0,57.0,Female,29.0,21.0,10.0,3.0,Basic,Annual,350.0,13.0,1.0
61321.0,41.0,Female,9.0,8.0,5.0,18.0,Basic,Monthly,536.0,13.0,1.0
181505.0,58.0,Female,5.0,7.0,9.0,14.0,Standard,Quarterly,585.0,30.0,1.0
345426.0,45.0,Male,56.0,13.0,0.0,9.0,Premium,Quarterly,727.01,19.0,0.0
137114.0,56.0,Male,42.0,23.0,1.0,18.0,Premium,Quarterly,865.0,19.0,1.0
96356.0,52.0,Male,39.0,19.0,0.0,8.0,Standard,Quarterly,331.0,16.0,1.0
446807.0,21.0,Male,30.0,30.0,1.0,2.0,Basic,Quarterly,694.79,11.0,0.0
409915.0,31.0,Male,14.0,11.0,3.0,8.0,Standard,Quarterly,783.71,11.0,0.0
164606.0,59.0,Male,55.0,24.0,2.0,7.0,Basic,Annual,131.0,10.0,1.0
212925.0,20.0,Female,24.0,8.0,7.0,7.0,Basic,Quarterly,467.43,24.0,1.0
165612.0,65.0,Female,37.0,27.0,8.0,13.0,Standard,Annual,883.0,23.0,1.0
228809.0,30.0,Female,60.0,21.0,2.0,10.0,Standard,Monthly,187.49,6.0,1.0
227400.0,55.0,Male,59.0,19.0,4.0,2.0,Premium,Annual,715.28,1.0,1.0
278413.0,48.0,Male,49.0,13.0,1.0,15.0,Basic,Quarterly,685.8,16.0,0.0
391547.0,44.0,Male,50.0,18.0,2.0,11.0,Basic,Quarterly,641.18,1.0,0.0
58716.0,19.0,Male,12.0,19.0,10.0,0.0,Premium,Annual,324.0,9.0,1.0
347116.0,29.0,Male,11.0,30.0,0.0,19.0,Basic,Annual,924.65,9.0,0.0
59965.0,35.0,Male,44.0,28.0,9.0,0.0,Premium,Annual,619.0,30.0,1.0
52080.0,45.0,Male,8.0,30.0,8.0,5.0,Standard,Annual,617.0,28.0,1.0
63298.0,24.0,Female,23.0,5.0,9.0,19.0,Basic,Monthly,190.0,12.0,1.0
413662.0,44.0,Male,34.0,17.0,1.0,12.0,Standard,Quarterly,916.55,14.0,0.0
342520.0,49.0,Male,52.0,30.0,2.0,5.0,Premium,Annual,597.84,23.0,0.0
94421.0,32.0,Female,46.0,4.0,7.0,12.0,Standard,Annual,429.0,16.0,1.0
328572.0,27.0,Female,54.0,1.0,0.0,7.0,Premium,Quarterly,673.48,7.0,0.0
35092.0,20.0,Male,34.0,23.0,6.0,16.0,Premium,Quarterly,249.0,21.0,1.0
36908.0,28.0,Male,6.0,25.0,5.0,8.0,Premium,Annual,845.0,11.0,1.0
264813.0,32.0,Male,55.0,15.0,0.0,1.0,Standard,Annual,550.05,16.0,0.0
96038.0,24.0,Male,45.0,28.0,0.0,4.0,Premium,Monthly,807.0,22.0,1.0
56902.0,52.0,Female,47.0,2.0,5.0,13.0,Standard,Annual,592.0,23.0,1.0
251370.0,58.0,Female,51.0,19.0,1.0,16.0,Premium,Annual,810.89,10.0,1.0
279223.0,44.0,Male,15.0,18.0,0.0,19.0,Premium,Quarterly,719.22,26.0,0.0
179540.0,18.0,Female,41.0,29.0,8.0,0.0,Basic,Quarterly,842.0,9.0,1.0
409107.0,31.0,Male,49.0,18.0,2.0,14.0,Premium,Annual,570.71,25.0,0.0
140339.0,55.0,Female,22.0,9.0,8.0,18.0,Basic,Quarterly,762.0,3.0,1.0
335144.0,35.0,Female,9.0,22.0,2.0,16.0,Basic,Annual,514.66,2.0,0.0
129003.0,47.0,Female,52.0,2.0,6.0,27.0,Standard,Annual,548.0,15.0,1.0
341824.0,35.0,Male,39.0,14.0,3.0,7.0,Premium,Quarterly,668.07,22.0,0.0
17206.0,33.0,Female,28.0,15.0,2.0,9.0,Premium,Annual,427.0,5.0,1.0
379054.0,42.0,Male,57.0,23.0,2.0,8.0,Premium,Quarterly,944.82,13.0,0.0
262762.0,41.0,Female,28.0,12.0,1.0,12.0,Premium,Annual,601.58,2.0,0.0
61560.0,26.0,Male,25.0,21.0,7.0,30.0,Standard,Quarterly,316.0,30.0,1.0
132980.0,30.0,Female,27.0,20.0,6.0,13.0,Standard,Monthly,402.0,2.0,1.0
23180.0,57.0,Female,27.0,17.0,5.0,7.0,Standard,Annual,287.0,30.0,1.0
297888.0,34.0,Male,5.0,21.0,3.0,19.0,Standard,Quarterly,818.91,16.0,0.0
381985.0,20.0,Female,57.0,27.0,1.0,0.0,Standard,Annual,891.62,9.0,0.0
401425.0,24.0,Male,55.0,24.0,1.0,6.0,Premium,Quarterly,609.27,16.0,0.0
339414.0,35.0,Female,39.0,3.0,3.0,16.0,Standard,Annual,622.36,13.0,0.0
332704.0,19.0,Male,30.0,6.0,1.0,15.0,Basic,Quarterly,925.66,9.0,0.0
65114.0,45.0,Female,39.0,1.0,1.0,29.0,Standard,Monthly,327.0,12.0,1.0
